id,town_ksh_code,province_name,town_name,town_type1,town_type2,town_type3,district_ksh_code,town_population,street_name,house_number,target,address
1579,14526,10,Heves,3,2,3,108,10753,kölcsey ferenc utca,8,1,"kölcsey ferenc utca 8, Heves"
1580,14526,10,Heves,3,2,3,108,10753,madách imre utca,22,1,"madách imre utca 22, Heves"
1581,14526,10,Heves,3,2,3,108,10753,marci utca,14,0,"marci utca 14, Heves"
1582,14526,10,Heves,3,2,3,108,10753,pusztacsász,18/B,1,"pusztacsász 18/B, Heves"
1583,8314,6,Hódmezővásárhely,2,2,3,71,46047,fecske utca,8/A,1,"fecske utca 8/A, Hódmezővásárhely"
1584,8314,6,Hódmezővásárhely,2,2,3,71,46047,görbe utca,21,0,"görbe utca 21, Hódmezővásárhely"
1585,8314,6,Hódmezővásárhely,2,2,3,71,46047,jókai utca,137,1,"jókai utca 137, Hódmezővásárhely"
1586,8314,6,Hódmezővásárhely,2,2,3,71,46047,kard utca,20,2,"kard utca 20, Hódmezővásárhely"
1588,8314,6,Hódmezővásárhely,2,2,3,71,46047,lehel utca,14,0,"lehel utca 14, Hódmezővásárhely"
1589,8314,6,Hódmezővásárhely,2,2,3,71,46047,medgyessy ferenc utca,5,0,"medgyessy ferenc utca 5, Hódmezővásárhely"
1590,8314,6,Hódmezővásárhely,2,2,3,71,46047,móricz zsigmond utca,7,2,"móricz zsigmond utca 7, Hódmezővásárhely"
1591,8314,6,Hódmezővásárhely,2,2,3,71,46047,szabadság tér,86,1,"szabadság tér 86, Hódmezővásárhely"
1592,8314,6,Hódmezővásárhely,2,2,3,71,46047,szabadság tér,88,0,"szabadság tér 88, Hódmezővásárhely"
1594,8314,6,Hódmezővásárhely,2,2,3,71,46047,tanya,3010,1,"tanya 3010, Hódmezővásárhely"
1595,8314,6,Hódmezővásárhely,2,2,3,71,46047,tisza utca,1,0,"tisza utca 1, Hódmezővásárhely"
1596,8314,6,Hódmezővásárhely,2,2,3,71,46047,tóalj utca,81,1,"tóalj utca 81, Hódmezővásárhely"
1598,8314,6,Hódmezővásárhely,2,2,3,71,46047,veres utca,23,1,"veres utca 23, Hódmezővásárhely"
1599,6211,14,Hollád,4,3,8,144,237,cservölgyi utca,31,0,"cservölgyi utca 31, Hollád"
1601,6211,14,Hollád,4,3,8,144,237,fő utca,13,1,"fő utca 13, Hollád"
1602,6211,14,Hollád,4,3,8,144,237,fő utca,18,1,"fő utca 18, Hollád"
1603,6211,14,Hollád,4,3,8,144,237,fő utca,24,1,"fő utca 24, Hollád"
1604,6211,14,Hollád,4,3,8,144,237,fő utca,35,1,"fő utca 35, Hollád"
1605,6211,14,Hollád,4,3,8,144,237,fő utca,36,0,"fő utca 36, Hollád"
1606,6211,14,Hollád,4,3,8,144,237,fő utca,37,0,"fő utca 37, Hollád"
1607,6211,14,Hollád,4,3,8,144,237,fő utca,39,0,"fő utca 39, Hollád"
1608,6211,14,Hollád,4,3,8,144,237,fő utca,51,2,"fő utca 51, Hollád"
1609,6211,14,Hollád,4,3,8,144,237,kossuth lajos utca,4,0,"kossuth lajos utca 4, Hollád"
1612,6211,14,Hollád,4,3,8,144,237,petőfi sándor utca,42,1,"petőfi sándor utca 42, Hollád"
1613,6266,9,Hosszúpályi,4,3,5,96,5787,arany jános utca,58,2,"arany jános utca 58, Hosszúpályi"
1614,6266,9,Hosszúpályi,4,3,5,96,5787,bagosi utca,104,1,"bagosi utca 104, Hosszúpályi"
1616,6266,9,Hosszúpályi,4,3,5,96,5787,földvár utca,23,0,"földvár utca 23, Hosszúpályi"
1617,6266,9,Hosszúpályi,4,3,5,96,5787,földvár utca,61,1,"földvár utca 61, Hosszúpályi"
1618,6266,9,Hosszúpályi,4,3,5,96,5787,gergely utca,6/A,2,"gergely utca 6/A, Hosszúpályi"
1620,6266,9,Hosszúpályi,4,3,5,96,5787,halom utca,39/B,0,"halom utca 39/B, Hosszúpályi"
1622,6266,9,Hosszúpályi,4,3,5,96,5787,homok utca,2,0,"homok utca 2, Hosszúpályi"
1623,6266,9,Hosszúpályi,4,3,5,96,5787,jókai utca,11,0,"jókai utca 11, Hosszúpályi"
1624,6266,9,Hosszúpályi,4,3,5,96,5787,keleti utca,6,2,"keleti utca 6, Hosszúpályi"
1625,6266,9,Hosszúpályi,4,3,5,96,5787,nagy utca,53/A,1,"nagy utca 53/A, Hosszúpályi"
1627,7807,13,Isaszeg,3,2,3,128,11152,görgey utca,8,0,"görgey utca 8, Isaszeg"
1628,7807,13,Isaszeg,3,2,3,128,11152,hősök utca,27,0,"hősök utca 27, Isaszeg"
1629,7807,13,Isaszeg,3,2,3,128,11152,mikszáth kálmán utca,14,2,"mikszáth kálmán utca 14, Isaszeg"
1631,22859,16,Jánoshida,4,3,6,161,2472,attila utca,12,0,"attila utca 12, Jánoshida"
1632,22859,16,Jánoshida,4,3,6,161,2472,balassi utca,2/A,1,"balassi utca 2/A, Jánoshida"
1633,22859,16,Jánoshida,4,3,6,161,2472,balassi utca,3,1,"balassi utca 3, Jánoshida"
1634,22859,16,Jánoshida,4,3,6,161,2472,bimbó utca,2,1,"bimbó utca 2, Jánoshida"
1635,22859,16,Jánoshida,4,3,6,161,2472,boldogházi utca,21,2,"boldogházi utca 21, Jánoshida"
1637,22859,16,Jánoshida,4,3,6,161,2472,híd utca,2,2,"híd utca 2, Jánoshida"
1638,22859,16,Jánoshida,4,3,6,161,2472,jász utca,20/A,2,"jász utca 20/A, Jánoshida"
1642,22859,16,Jánoshida,4,3,6,161,2472,rákóczi ferenc utca,38,1,"rákóczi ferenc utca 38, Jánoshida"
1644,22859,16,Jánoshida,4,3,6,161,2472,széchenyi istván utca,4,1,"széchenyi istván utca 4, Jánoshida"
1646,17589,15,Jármi,4,3,7,154,1290,arany jános köz,4,0,"arany jános köz 4, Jármi"
1647,17589,15,Jármi,4,3,7,154,1290,arany jános köz,16,1,"arany jános köz 16, Jármi"
1648,17589,15,Jármi,4,3,7,154,1290,arany jános utca,17,1,"arany jános utca 17, Jármi"
1649,17589,15,Jármi,4,3,7,154,1290,dózsa györgy utca,6,2,"dózsa györgy utca 6, Jármi"
1651,17589,15,Jármi,4,3,7,154,1290,dózsa györgy utca,89,0,"dózsa györgy utca 89, Jármi"
1655,17589,15,Jármi,4,3,7,154,1290,petőfi sándor utca,29,1,"petőfi sándor utca 29, Jármi"
1656,17589,15,Jármi,4,3,7,154,1290,petőfi sándor utca,51,1,"petőfi sándor utca 51, Jármi"
1657,17589,15,Jármi,4,3,7,154,1290,széchenyi utca,12,2,"széchenyi utca 12, Jármi"
1658,17589,15,Jármi,4,3,7,154,1290,széchenyi utca,22,1,"széchenyi utca 22, Jármi"
1659,22202,16,Jászapáti,3,2,3,161,8889,bem apó utca,9,2,"bem apó utca 9, Jászapáti"
1660,22202,16,Jászapáti,3,2,3,161,8889,damjanich út,50,0,"damjanich út 50, Jászapáti"
1661,22202,16,Jászapáti,3,2,3,161,8889,damjanich út,73/A,1,"damjanich út 73/A, Jászapáti"
1662,22202,16,Jászapáti,3,2,3,161,8889,dankó pista utca,5,2,"dankó pista utca 5, Jászapáti"
1666,22202,16,Jászapáti,3,2,3,161,8889,kazinczy utca,10,1,"kazinczy utca 10, Jászapáti"
1668,22202,16,Jászapáti,3,2,3,161,8889,lehel utca,25,2,"lehel utca 25, Jászapáti"
1669,22202,16,Jászapáti,3,2,3,161,8889,madách utca,14,1,"madách utca 14, Jászapáti"
1670,22202,16,Jászapáti,3,2,3,161,8889,petőfi sándor út,36,2,"petőfi sándor út 36, Jászapáti"
1671,22202,16,Jászapáti,3,2,3,161,8889,széchenyi utca,64,0,"széchenyi utca 64, Jászapáti"
1672,22202,16,Jászapáti,3,2,3,161,8889,tóth utca,7,2,"tóth utca 7, Jászapáti"
1673,22105,16,Jászárokszállás,3,2,3,162,7929,bogdán flórián utca,7,1,"bogdán flórián utca 7, Jászárokszállás"
1675,22105,16,Jászárokszállás,3,2,3,162,7929,déryné utca,26,0,"déryné utca 26, Jászárokszállás"
1676,22105,16,Jászárokszállás,3,2,3,162,7929,dobó istván utca,27/A,1,"dobó istván utca 27/A, Jászárokszállás"
1677,22105,16,Jászárokszállás,3,2,3,162,7929,gagarin utca,25/A,1,"gagarin utca 25/A, Jászárokszállás"
1679,22105,16,Jászárokszállás,3,2,3,162,7929,hársfa utca,18,1,"hársfa utca 18, Jászárokszállás"
1680,22105,16,Jászárokszállás,3,2,3,162,7929,józsef attila utca,6,0,"józsef attila utca 6, Jászárokszállás"
1681,22105,16,Jászárokszállás,3,2,3,162,7929,józsef attila utca,14,0,"józsef attila utca 14, Jászárokszállás"
1682,22105,16,Jászárokszállás,3,2,3,162,7929,madách utca,7/A,2,"madách utca 7/A, Jászárokszállás"
1683,22105,16,Jászárokszállás,3,2,3,162,7929,mátyás király utca,36,2,"mátyás király utca 36, Jászárokszállás"
1684,22105,16,Jászárokszállás,3,2,3,162,7929,örsi út,1/A,1,"örsi út 1/A, Jászárokszállás"
1685,22105,16,Jászárokszállás,3,2,3,162,7929,prohászka ottokár utca,48,0,"prohászka ottokár utca 48, Jászárokszállás"
1686,22105,16,Jászárokszállás,3,2,3,162,7929,széchenyi istván utca,41,0,"széchenyi istván utca 41, Jászárokszállás"
1687,18209,16,Jászberény,3,2,3,162,27087,blénessy jános utca,2,1,"blénessy jános utca 2, Jászberény"
1688,18209,16,Jászberény,3,2,3,162,27087,boldogszállás utca,26,0,"boldogszállás utca 26, Jászberény"
1689,18209,16,Jászberény,3,2,3,162,27087,csákány utca,29,1,"csákány utca 29, Jászberény"
1690,18209,16,Jászberény,3,2,3,162,27087,dr. wittmann tibor utca,12,1,"dr. wittmann tibor utca 12, Jászberény"
1692,18209,16,Jászberény,3,2,3,162,27087,jókai mór utca,11,2,"jókai mór utca 11, Jászberény"
1694,18209,16,Jászberény,3,2,3,162,27087,móra ferenc utca,4,2,"móra ferenc utca 4, Jászberény"
1695,18209,16,Jászberény,3,2,3,162,27087,tímár utca,6,1,"tímár utca 6, Jászberény"
1697,6442,3,Kalocsa,3,2,3,37,17142,foktői út,4,1,"foktői út 4, Kalocsa"
1699,6442,3,Kalocsa,3,2,3,37,17142,oncsa köz,1,2,"oncsa köz 1, Kalocsa"
1700,6442,3,Kalocsa,3,2,3,37,17142,táncsics mihály utca,15,0,"táncsics mihály utca 15, Kalocsa"
1701,6442,3,Kalocsa,3,2,3,37,17142,tomori pál utca,40,0,"tomori pál utca 40, Kalocsa"
1702,6442,3,Kalocsa,3,2,3,37,17142,tóth mike utca,48,1,"tóth mike utca 48, Kalocsa"
1703,20473,14,Kaposvár,2,2,2,143,66245,arany jános utca,31,2,"arany jános utca 31, Kaposvár"
1704,20473,14,Kaposvár,2,2,2,143,66245,árvácska utca,48,2,"árvácska utca 48, Kaposvár"
1705,20473,14,Kaposvár,2,2,2,143,66245,bajcsy-zsilinszky utca,31/B,1,"bajcsy-zsilinszky utca 31/B, Kaposvár"
1706,20473,14,Kaposvár,2,2,2,143,66245,balogh ádám utca,8,0,"balogh ádám utca 8, Kaposvár"
1708,20473,14,Kaposvár,2,2,2,143,66245,géza utca,93,1,"géza utca 93, Kaposvár"
1710,20473,14,Kaposvár,2,2,2,143,66245,hold utca,34,0,"hold utca 34, Kaposvár"
1711,20473,14,Kaposvár,2,2,2,143,66245,hunyadi jános utca,1,0,"hunyadi jános utca 1, Kaposvár"
1712,20473,14,Kaposvár,2,2,2,143,66245,kinizsi lakótelep,28,2,"kinizsi lakótelep 28, Kaposvár"
1715,20473,14,Kaposvár,2,2,2,143,66245,mező utca,33,1,"mező utca 33, Kaposvár"
1716,20473,14,Kaposvár,2,2,2,143,66245,pécsi utca,22,0,"pécsi utca 22, Kaposvár"
1717,20473,14,Kaposvár,2,2,2,143,66245,pipacs utca,17,0,"pipacs utca 17, Kaposvár"
1718,20473,14,Kaposvár,2,2,2,143,66245,széchenyi tér,2,1,"széchenyi tér 2, Kaposvár"
1719,20473,14,Kaposvár,2,2,2,143,66245,tallián gyula utca,91,1,"tallián gyula utca 91, Kaposvár"
1720,20473,14,Kaposvár,2,2,2,143,66245,toldi miklós utca,18,0,"toldi miklós utca 18, Kaposvár"
1721,20473,14,Kaposvár,2,2,2,143,66245,toponári út,96,1,"toponári út 96, Kaposvár"
1722,20473,14,Kaposvár,2,2,2,143,66245,toponári út,157,0,"toponári út 157, Kaposvár"
1723,20473,14,Kaposvár,2,2,2,143,66245,vak bottyán utca,62,0,"vak bottyán utca 62, Kaposvár"
1724,20473,14,Kaposvár,2,2,2,143,66245,vak bottyán utca,66,0,"vak bottyán utca 66, Kaposvár"
1725,20473,14,Kaposvár,2,2,2,143,66245,zsigmondy richárd utca,2,1,"zsigmondy richárd utca 2, Kaposvár"
1728,28334,8,Kapuvár,3,2,3,88,10495,égés utca,20,0,"égés utca 20, Kapuvár"
1729,28334,8,Kapuvár,3,2,3,88,10495,fő tér,21,1,"fő tér 21, Kapuvár"
1731,4923,16,Karcag,3,2,3,163,20632,bem utca,5,1,"bem utca 5, Karcag"
1733,4923,16,Karcag,3,2,3,163,20632,kacsóh utca,17/A,0,"kacsóh utca 17/A, Karcag"
1736,4923,16,Karcag,3,2,3,163,20632,szent istván sugárút,05.jan,0,"szent istván sugárút 05.jan, Karcag"
1737,6691,5,Kazincbarcika,3,2,3,58,29010,barátság tér,4,0,"barátság tér 4, Kazincbarcika"
1738,6691,5,Kazincbarcika,3,2,3,58,29010,bartók béla utca,40,0,"bartók béla utca 40, Kazincbarcika"
1739,6691,5,Kazincbarcika,3,2,3,58,29010,csokonai utca,24,0,"csokonai utca 24, Kazincbarcika"
1740,6691,5,Kazincbarcika,3,2,3,58,29010,építők útja,16,0,"építők útja 16, Kazincbarcika"
1742,6691,5,Kazincbarcika,3,2,3,58,29010,szabó ervin utca,2,0,"szabó ervin utca 2, Kazincbarcika"
1743,6691,5,Kazincbarcika,3,2,3,58,29010,szemere bertalan tér,4,0,"szemere bertalan tér 4, Kazincbarcika"
1745,6691,5,Kazincbarcika,3,2,3,58,29010,vajda jános utca,4,0,"vajda jános utca 4, Kazincbarcika"
1746,6691,5,Kazincbarcika,3,2,3,58,29010,vajda jános utca,6,2,"vajda jános utca 6, Kazincbarcika"
1747,26684,3,Kecskemét,2,2,2,38,111411,akadémia körút,63,0,"akadémia körút 63, Kecskemét"
1748,26684,3,Kecskemét,2,2,2,38,111411,alkony utca,4,0,"alkony utca 4, Kecskemét"
1750,26684,3,Kecskemét,2,2,2,38,111411,bajcsy-zsilinszky e. körút,4,1,"bajcsy-zsilinszky e. körút 4, Kecskemét"
1752,26684,3,Kecskemét,2,2,2,38,111411,budaihegy tanya,105/1,1,"budaihegy tanya 105/1, Kecskemét"
1753,26684,3,Kecskemét,2,2,2,38,111411,búzavirág utca,2,1,"búzavirág utca 2, Kecskemét"
1754,26684,3,Kecskemét,2,2,2,38,111411,csokor utca,59,0,"csokor utca 59, Kecskemét"
1755,26684,3,Kecskemét,2,2,2,38,111411,eszperantó utca,18,1,"eszperantó utca 18, Kecskemét"
1756,26684,3,Kecskemét,2,2,2,38,111411,felsőcsalános tanya,156,1,"felsőcsalános tanya 156, Kecskemét"
1757,26684,3,Kecskemét,2,2,2,38,111411,ferenczy ida utca,6,0,"ferenczy ida utca 6, Kecskemét"
1758,26684,3,Kecskemét,2,2,2,38,111411,frankel leó utca,21,0,"frankel leó utca 21, Kecskemét"
1759,26684,3,Kecskemét,2,2,2,38,111411,gázló utca,2,0,"gázló utca 2, Kecskemét"
1760,26684,3,Kecskemét,2,2,2,38,111411,gyopáros utca,3,1,"gyopáros utca 3, Kecskemét"
1761,26684,3,Kecskemét,2,2,2,38,111411,hetény-szarkás tanya,295,1,"hetény-szarkás tanya 295, Kecskemét"
1764,26684,3,Kecskemét,2,2,2,38,111411,klauzál gábor tér,13,0,"klauzál gábor tér 13, Kecskemét"
1767,26684,3,Kecskemét,2,2,2,38,111411,kristály tér,12,0,"kristály tér 12, Kecskemét"
1768,26684,3,Kecskemét,2,2,2,38,111411,mályva utca,55,0,"mályva utca 55, Kecskemét"
1770,26684,3,Kecskemét,2,2,2,38,111411,máriahegy tanya,56,0,"máriahegy tanya 56, Kecskemét"
1771,26684,3,Kecskemét,2,2,2,38,111411,miklós gyula utca,164,0,"miklós gyula utca 164, Kecskemét"
1773,26684,3,Kecskemét,2,2,2,38,111411,páva utca,2,0,"páva utca 2, Kecskemét"
1774,26684,3,Kecskemét,2,2,2,38,111411,pázsit utca,16,1,"pázsit utca 16, Kecskemét"
1777,26684,3,Kecskemét,2,2,2,38,111411,reptéri út,5,0,"reptéri út 5, Kecskemét"
1778,26684,3,Kecskemét,2,2,2,38,111411,rét utca,1/A,1,"rét utca 1/A, Kecskemét"
1779,26684,3,Kecskemét,2,2,2,38,111411,stádium utca,7,1,"stádium utca 7, Kecskemét"
1781,26684,3,Kecskemét,2,2,2,38,111411,talfája tanya,299,1,"talfája tanya 299, Kecskemét"
1782,26684,3,Kecskemét,2,2,2,38,111411,tavaszmező utca,29,0,"tavaszmező utca 29, Kecskemét"
1785,26684,3,Kecskemét,2,2,2,38,111411,vak bottyán utca,17,1,"vak bottyán utca 17, Kecskemét"
1786,34166,13,Kerepes,4,3,4,128,10068,alföldi utca,42/A,1,"alföldi utca 42/A, Kerepes"
1787,34166,13,Kerepes,4,3,4,128,10068,gyár utca,19,0,"gyár utca 19, Kerepes"
1788,34166,13,Kerepes,4,3,4,128,10068,szőlő dűlő,80,0,"szőlő dűlő 80, Kerepes"
1789,29249,5,Kesznyéten,4,3,7,68,1863,arany jános utca,16,2,"arany jános utca 16, Kesznyéten"
1790,29249,5,Kesznyéten,4,3,7,68,1863,dózsa györgy utca,1,0,"dózsa györgy utca 1, Kesznyéten"
1791,29249,5,Kesznyéten,4,3,7,68,1863,dózsa györgy utca,5,1,"dózsa györgy utca 5, Kesznyéten"
1793,29249,5,Kesznyéten,4,3,7,68,1863,józsef attila utca,9,1,"józsef attila utca 9, Kesznyéten"
1794,29249,5,Kesznyéten,4,3,7,68,1863,kossuth utca,9,1,"kossuth utca 9, Kesznyéten"
1797,29249,5,Kesznyéten,4,3,7,68,1863,móricz zsigmond utca,21,1,"móricz zsigmond utca 21, Kesznyéten"
1798,29249,5,Kesznyéten,4,3,7,68,1863,petőfi utca,2,1,"petőfi utca 2, Kesznyéten"
1799,29249,5,Kesznyéten,4,3,7,68,1863,petőfi utca,10,2,"petőfi utca 10, Kesznyéten"
1800,29249,5,Kesznyéten,4,3,7,68,1863,petőfi utca,38,2,"petőfi utca 38, Kesznyéten"
1801,29249,5,Kesznyéten,4,3,7,68,1863,petőfi utca,39,2,"petőfi utca 39, Kesznyéten"
1803,18421,20,Keszthely,3,2,3,193,20619,árnyas út,15,2,"árnyas út 15, Keszthely"
1804,18421,20,Keszthely,3,2,3,193,20619,bajcsy-zsilinszky utca,11,1,"bajcsy-zsilinszky utca 11, Keszthely"
1805,18421,20,Keszthely,3,2,3,193,20619,fecske utca,30,1,"fecske utca 30, Keszthely"
1808,18421,20,Keszthely,3,2,3,193,20619,mátyás király utca,55,1,"mátyás király utca 55, Keszthely"
1809,18421,20,Keszthely,3,2,3,193,20619,schwarz dávid utca,82,2,"schwarz dávid utca 82, Keszthely"
1810,17330,11,Kisbér,3,2,3,111,5564,ady endre utca,36,2,"ady endre utca 36, Kisbér"
1811,17330,11,Kisbér,3,2,3,111,5564,arany jános utca,17,2,"arany jános utca 17, Kisbér"
1812,17330,11,Kisbér,3,2,3,111,5564,arany jános utca,19/A,2,"arany jános utca 19/A, Kisbér"
1814,17330,11,Kisbér,3,2,3,111,5564,deák ferenc utca,33,0,"deák ferenc utca 33, Kisbér"
1815,17330,11,Kisbér,3,2,3,111,5564,deák ferenc utca,59,0,"deák ferenc utca 59, Kisbér"
1817,17330,11,Kisbér,3,2,3,111,5564,fáy andrás utca,43,0,"fáy andrás utca 43, Kisbér"
1818,17330,11,Kisbér,3,2,3,111,5564,h-kossuth lajos utca,54,2,"h-kossuth lajos utca 54, Kisbér"
1819,17330,11,Kisbér,3,2,3,111,5564,kolozsvári utca,4,2,"kolozsvári utca 4, Kisbér"
1820,17330,11,Kisbér,3,2,3,111,5564,kozma ferenc utca,2,0,"kozma ferenc utca 2, Kisbér"
1821,17330,11,Kisbér,3,2,3,111,5564,magyar utca,30,0,"magyar utca 30, Kisbér"
1822,17330,11,Kisbér,3,2,3,111,5564,pacsirta utca,4,0,"pacsirta utca 4, Kisbér"
1823,17330,11,Kisbér,3,2,3,111,5564,perczel mór utca,56,0,"perczel mór utca 56, Kisbér"
1825,9344,3,Kiskőrös,3,2,3,39,14236,kilián györgy utca,19,2,"kilián györgy utca 19, Kiskőrös"
1826,9344,3,Kiskőrös,3,2,3,39,14236,kisfaludy sándor utca,18,0,"kisfaludy sándor utca 18, Kiskőrös"
1827,9344,3,Kiskőrös,3,2,3,39,14236,madách imre utca,41,0,"madách imre utca 41, Kiskőrös"
1828,9344,3,Kiskőrös,3,2,3,39,14236,mészáros lőrinc utca,44,1,"mészáros lőrinc utca 44, Kiskőrös"
1829,20297,3,Kiskunfélegyháza,3,2,3,40,30172,alpári út,36,1,"alpári út 36, Kiskunfélegyháza"
1830,20297,3,Kiskunfélegyháza,3,2,3,40,30172,bajcsy-zsilinszky utca,7,0,"bajcsy-zsilinszky utca 7, Kiskunfélegyháza"
1832,20297,3,Kiskunfélegyháza,3,2,3,40,30172,jósika utca,34/A,0,"jósika utca 34/A, Kiskunfélegyháza"
1833,20297,3,Kiskunfélegyháza,3,2,3,40,30172,lugas utca,1/B,0,"lugas utca 1/B, Kiskunfélegyháza"
1834,20297,3,Kiskunfélegyháza,3,2,3,40,30172,pázsit utca,18,1,"pázsit utca 18, Kiskunfélegyháza"
1835,20297,3,Kiskunfélegyháza,3,2,3,40,30172,széchenyi utca,4,0,"széchenyi utca 4, Kiskunfélegyháza"
1836,20297,3,Kiskunfélegyháza,3,2,3,40,30172,szent imre herceg utca,71,0,"szent imre herceg utca 71, Kiskunfélegyháza"
1837,20297,3,Kiskunfélegyháza,3,2,3,40,30172,v. körzet tanya,78,0,"v. körzet tanya 78, Kiskunfélegyháza"
1838,20297,3,Kiskunfélegyháza,3,2,3,40,30172,xi. körzet tanya,323,1,"xi. körzet tanya 323, Kiskunfélegyháza"
1840,32434,3,Kiskunhalas,3,2,3,41,28285,dr. nagy mór utca,26,0,"dr. nagy mór utca 26, Kiskunhalas"
1842,32434,3,Kiskunhalas,3,2,3,41,28285,felsőöregszőlők,041393/0003,1,"felsőöregszőlők 041393/0003, Kiskunhalas"
1843,32434,3,Kiskunhalas,3,2,3,41,28285,kertész utca,28,2,"kertész utca 28, Kiskunhalas"
1844,32434,3,Kiskunhalas,3,2,3,41,28285,kmeth sándor utca,16,1,"kmeth sándor utca 16, Kiskunhalas"
1845,32434,3,Kiskunhalas,3,2,3,41,28285,mátyás tér,7,0,"mátyás tér 7, Kiskunhalas"
1846,32434,3,Kiskunhalas,3,2,3,41,28285,molnár utca,6,1,"molnár utca 6, Kiskunhalas"
1847,32434,3,Kiskunhalas,3,2,3,41,28285,tormássy jános utca,30,2,"tormássy jános utca 30, Kiskunhalas"
1848,32434,3,Kiskunhalas,3,2,3,41,28285,vihar utca,22,1,"vihar utca 22, Kiskunhalas"
1849,24396,3,Kiskunmajsa,3,2,3,42,11229,ágasegyháza dűlő tanya,200,2,"ágasegyháza dűlő tanya 200, Kiskunmajsa"
1850,24396,3,Kiskunmajsa,3,2,3,42,11229,félegyházi út,40,1,"félegyházi út 40, Kiskunmajsa"
1851,24396,3,Kiskunmajsa,3,2,3,42,11229,szent lászló utca,27.febr,2,"szent lászló utca 27.febr, Kiskunmajsa"
1852,24396,3,Kiskunmajsa,3,2,3,42,11229,tamási áron utca,15,0,"tamási áron utca 15, Kiskunmajsa"
1853,34157,13,Kistarcsa,3,2,3,128,11953,baross gábor utca,1,2,"baross gábor utca 1, Kistarcsa"
1854,34157,13,Kistarcsa,3,2,3,128,11953,bellus józsef utca,14,0,"bellus józsef utca 14, Kistarcsa"
1855,34157,13,Kistarcsa,3,2,3,128,11953,iglói utca,1/A,1,"iglói utca 1/A, Kistarcsa"
1858,25919,16,Kisújszállás,3,2,3,163,11397,göröngyösi utca,1,0,"göröngyösi utca 1, Kisújszállás"
1859,25919,16,Kisújszállás,3,2,3,163,11397,malom utca,66,1,"malom utca 66, Kisújszállás"
1860,25919,16,Kisújszállás,3,2,3,163,11397,móricz zsigmond utca,15,0,"móricz zsigmond utca 15, Kisújszállás"
1861,9265,15,Kisvárda,3,2,3,153,16986,hulics utca,8/B,0,"hulics utca 8/B, Kisvárda"
1862,9265,15,Kisvárda,3,2,3,153,16986,józsef attila utca,19,2,"józsef attila utca 19, Kisvárda"
1863,9265,15,Kisvárda,3,2,3,153,16986,nagyboldogasszony utca,25,2,"nagyboldogasszony utca 25, Kisvárda"
1864,9265,15,Kisvárda,3,2,3,153,16986,rákóczi utca,11,1,"rákóczi utca 11, Kisvárda"
1865,9265,15,Kisvárda,3,2,3,153,16986,szent györgy tér,7,1,"szent györgy tér 7, Kisvárda"
1866,9265,15,Kisvárda,3,2,3,153,16986,várday köz,1/G,1,"várday köz 1/G, Kisvárda"
1867,5449,11,Komárom,3,2,3,112,19284,báthori istván utca,35,0,"báthori istván utca 35, Komárom"
1868,5449,11,Komárom,3,2,3,112,19284,döme károly utca,6,1,"döme károly utca 6, Komárom"
1871,5449,11,Komárom,3,2,3,112,19284,rüdiger sétány,10,2,"rüdiger sétány 10, Komárom"
1873,26408,2,Komló,3,2,3,26,24394,alkotmány utca,60,0,"alkotmány utca 60, Komló"
1874,26408,2,Komló,3,2,3,26,24394,attila utca,42,1,"attila utca 42, Komló"
1876,26408,2,Komló,3,2,3,26,24394,hunyadi jános utca,31,1,"hunyadi jános utca 31, Komló"
1877,26408,2,Komló,3,2,3,26,24394,kossuth lajos utca,77,0,"kossuth lajos utca 77, Komló"
1878,26408,2,Komló,3,2,3,26,24394,kossuth lajos utca,107,0,"kossuth lajos utca 107, Komló"
1879,26408,2,Komló,3,2,3,26,24394,széchenyi istván utca,11,2,"széchenyi istván utca 11, Komló"
1880,26408,2,Komló,3,2,3,26,24394,vértanúk utca,27,0,"vértanúk utca 27, Komló"
1881,26408,2,Komló,3,2,3,26,24394,viola utca,11,0,"viola utca 11, Komló"
1882,13532,18,Körmend,3,2,3,177,11950,ady endre utca,14,1,"ady endre utca 14, Körmend"
1883,13532,18,Körmend,3,2,3,177,11950,nap utca,2/D,1,"nap utca 2/D, Körmend"
1884,13532,18,Körmend,3,2,3,177,11950,németh mária utca,1,1,"németh mária utca 1, Körmend"
1886,16832,18,Kőszeg,3,2,3,178,11666,dr. ambró gyula utca,2,1,"dr. ambró gyula utca 2, Kőszeg"
1887,16832,18,Kőszeg,3,2,3,178,11666,külterület,000186/0178,0,"külterület 000186/0178, Kőszeg"
